2025-02-18 20:53:18.643 | INFO     | __main__:scrape_prices:202 - Starting price scraping
2025-02-18 20:53:25.628 | DEBUG    | __main__:get_page_content:79 - Accessing https://tavex.bg/zlato
2025-02-18 20:53:34.310 | DEBUG    | __main__:get_page_content:106 - No cookie consent button found or already accepted
2025-02-18 20:53:34.345 | DEBUG    | __main__:get_page_content:121 - Found selector: ('class name', 'product')
2025-02-18 20:53:55.550 | DEBUG    | __main__:scrape_prices:225 - Found 151 product items
2025-02-18 20:53:55.550 | DEBUG    | __main__:scrape_prices:254 - Could not find buying price for product with name: 0,25 грама златно кюлче Tavex
2025-02-18 20:53:55.550 | DEBUG    | __main__:scrape_prices:254 - Could not find buying price for product with name: 1 грам абонаментно златно кюлче Tavex
2025-02-18 20:53:55.551 | DEBUG    | __main__:scrape_prices:254 - Could not find buying price for product with name: 1 унция златна монета Австралийски лунар година на Змията 2025
2025-02-18 20:53:55.551 | DEBUG    | __main__:scrape_prices:254 - Could not find buying price for product with name: 5 грама златно кюлче PAMP лунар година на Змията 2025
2025-02-18 20:53:55.552 | DEBUG    | __main__:scrape_prices:254 - Could not find buying price for product with name: 5 грама златно кюлче Argor-Heraeus лунар Змия 2025
2025-02-18 20:53:55.552 | DEBUG    | __main__:scrape_prices:254 - Could not find buying price for product with name: 1 грам златно кюлче Argor-Heraeus лунар Змия 2025
2025-02-18 20:53:55.553 | DEBUG    | __main__:scrape_prices:317 - Successfully scraped prices for 1 грам абонаментно златно кюлче Tavex: Selling: 182.0 BGN, Buying: 202.0 BGN
2025-02-18 20:53:55.553 | DEBUG    | __main__:scrape_prices:317 - Successfully scraped prices for 0,25 грама златно кюлче Tavex: Selling: 49.0 BGN, Buying: 53.0 BGN
2025-02-18 20:53:55.554 | DEBUG    | __main__:scrape_prices:317 - Successfully scraped prices for 1 унция златна монета Британия: Selling: 5637.0 BGN, Buying: 5694.0 BGN
2025-02-18 20:53:55.555 | DEBUG    | __main__:scrape_prices:317 - Successfully scraped prices for 1 унция златна монета Виенска Филхармония: Selling: 5637.0 BGN, Buying: 5721.0 BGN
2025-02-18 20:53:55.555 | DEBUG    | __main__:scrape_prices:317 - Successfully scraped prices for 1/10 унция златна монета Британия: Selling: 583.0 BGN, Buying: 628.0 BGN
2025-02-18 20:53:55.556 | DEBUG    | __main__:scrape_prices:317 - Successfully scraped prices for 1/10 унция златна монета Виенска Филхармония: Selling: 583.0 BGN, Buying: 639.0 BGN
2025-02-18 20:53:55.557 | DEBUG    | __main__:scrape_prices:317 - Successfully scraped prices for 1 унция златна монета Канадски кленов лист: Selling: 5637.0 BGN, Buying: 5716.0 BGN
2025-02-18 20:53:55.558 | DEBUG    | __main__:scrape_prices:317 - Successfully scraped prices for 1 унция златна монета Австралийско кенгуру: Selling: 5637.0 BGN, Buying: 5694.0 BGN
2025-02-18 20:53:55.558 | DEBUG    | __main__:scrape_prices:317 - Successfully scraped prices for 100 грама златно кюлче Valcambi: Selling: 17753.0 BGN, Buying: 18041.0 BGN
2025-02-18 20:53:55.559 | DEBUG    | __main__:scrape_prices:317 - Successfully scraped prices for 100 грама златно кюлче Argor-Heraeus: Selling: 17753.0 BGN, Buying: 18058.0 BGN
2025-02-18 20:53:55.560 | DEBUG    | __main__:scrape_prices:317 - Successfully scraped prices for 0,25 г златно кюлче Tavex, подаръчен пакет: Selling: 49.0 BGN, Buying: 72.0 BGN
2025-02-18 20:53:55.561 | DEBUG    | __main__:scrape_prices:317 - Successfully scraped prices for 50 x 1 грам комбинирано кюлче Valcambi Suisse CombiBar: Selling: 9027.0 BGN, Buying: 9345.0 BGN
2025-02-18 20:53:55.561 | DEBUG    | __main__:scrape_prices:317 - Successfully scraped prices for 50 грама златно кюлче Valcambi: Selling: 9027.0 BGN, Buying: 9109.0 BGN
2025-02-18 20:53:55.562 | DEBUG    | __main__:scrape_prices:317 - Successfully scraped prices for 50 грама златно кюлче Argor-Heraeus: Selling: 9027.0 BGN, Buying: 9118.0 BGN
2025-02-18 20:53:55.563 | DEBUG    | __main__:scrape_prices:317 - Successfully scraped prices for 1 унция златно кюлче Valcambi: Selling: 5621.0 BGN, Buying: 5672.0 BGN
2025-02-18 20:53:55.564 | DEBUG    | __main__:scrape_prices:317 - Successfully scraped prices for 1 унция златно кюлче PAMP Suisse: Selling: 5621.0 BGN, Buying: 5674.0 BGN
2025-02-18 20:53:55.564 | DEBUG    | __main__:scrape_prices:317 - Successfully scraped prices for 1 унция златно кюлче Argor-Heraeus: Selling: 5621.0 BGN, Buying: 5677.0 BGN
2025-02-18 20:53:55.565 | DEBUG    | __main__:scrape_prices:317 - Successfully scraped prices for 20 грама златно кюлче Valcambi: Selling: 3661.0 BGN, Buying: 3711.0 BGN
2025-02-18 20:53:55.565 | DEBUG    | __main__:scrape_prices:249 - Product 20 грама златно кюлче PAMP Фортуна is out of stock
2025-02-18 20:53:55.566 | DEBUG    | __main__:scrape_prices:315 - Successfully scraped out of stock product 20 грама златно кюлче PAMP Фортуна: Selling: 3661.0 BGN
2025-02-18 20:53:55.566 | DEBUG    | __main__:scrape_prices:317 - Successfully scraped prices for 20 грама златно кюлче Argor-Heraeus: Selling: 3661.0 BGN, Buying: 3718.0 BGN
2025-02-18 20:53:55.567 | DEBUG    | __main__:scrape_prices:317 - Successfully scraped prices for 10 грама златно кюлче Valcambi: Selling: 1831.0 BGN, Buying: 1891.0 BGN
